"","realpseudo"
"7911","pseudo"
"7912","real"
"7913","real"
"7914","pseudo"
"7915","pseudo"
"7916","real"
"7917","pseudo"
"7918","real"
"7919","pseudo"
"7920","pseudo"
"7921","pseudo"
"7922","real"
"7923","real"
"7924","pseudo"
"7925","real"
"7926","pseudo"
"7927","real"
"7928","real"
"7929","pseudo"
"7930","pseudo"
"7931","real"
"7932","pseudo"
"7933","real"
"7934","pseudo"
"7935","real"
"7936","pseudo"
"7937","real"
"7938","pseudo"
"7939","real"
"7940","pseudo"
"7941","real"
"7942","pseudo"
"7943","pseudo"
"7944","pseudo"
"7945","pseudo"
"7946","real"
"7947","real"
"7948","real"
"7949","real"
"7950","real"
"7951","pseudo"
"7952","pseudo"
"7953","pseudo"
"7954","pseudo"
"7955","real"
"7956","real"
"7957","real"
"7958","pseudo"
"7959","pseudo"
"7960","real"
"7961","real"
"7962","pseudo"
"7963","real"
"7964","pseudo"
"7965","pseudo"
"7966","real"
"7967","pseudo"
"7968","real"
"7969","real"
"7970","real"
"7971","pseudo"
"7972","pseudo"
"7973","pseudo"
"7974","pseudo"
"7975","real"
"7976","real"
"7977","real"
"7978","real"
"7979","pseudo"
"7980","pseudo"
"7981","real"
"7982","real"
"7983","pseudo"
"7984","pseudo"
"7985","pseudo"
"7986","pseudo"
"7987","real"
"7988","real"
"7989","pseudo"
"7990","real"
"7991","pseudo"
"7992","pseudo"
"7993","pseudo"
"7994","pseudo"
"7995","real"
"7996","real"
"7997","real"
"7998","real"
"7999","pseudo"
"8000","real"
"8001","pseudo"
"8002","real"
"8003","real"
"8004","real"
"8005","real"
"8006","pseudo"
"8007","pseudo"
"8008","pseudo"
"8009","real"
"8010","real"
"8011","real"
"8012","real"
"8013","real"
"8014","pseudo"
"8015","real"
"8016","pseudo"
"8017","pseudo"
"8018","real"
"8019","pseudo"
"8020","pseudo"
"8021","pseudo"
"8022","pseudo"
"8023","real"
"8024","real"
"8025","pseudo"
"8026","real"
"8027","real"
"8028","real"
"8029","real"
"8030","real"
"8031","pseudo"
"8032","pseudo"
"8033","real"
"8034","pseudo"
"8035","real"
"8036","real"
"8037","pseudo"
"8038","pseudo"
"8039","real"
"8040","pseudo"
"8041","pseudo"
"8042","pseudo"
"8043","real"
"8044","real"
"8045","pseudo"
"8046","pseudo"
"8047","pseudo"
"8048","real"
"8049","pseudo"
"8050","real"
"8051","pseudo"
"8052","pseudo"
"8053","real"
"8054","pseudo"
"8055","pseudo"
"8056","pseudo"
"8057","pseudo"
"8058","pseudo"
"8059","pseudo"
"8060","real"
"8061","real"
"8062","pseudo"
"8063","pseudo"
"8064","real"
"8065","pseudo"
"8066","pseudo"
"8067","real"
"8068","pseudo"
"8069","real"
"8070","pseudo"
"8071","pseudo"
"8072","real"
"8073","real"
"8074","real"
"8075","pseudo"
"8076","real"
"8077","real"
"8078","real"
"8079","pseudo"
"8080","pseudo"
"8081","pseudo"
"8082","real"
"8083","real"
"8084","real"
"8085","pseudo"
"8086","real"
"8087","pseudo"
"8088","real"
"8089","real"
"8090","real"
"8091","real"
"8092","pseudo"
"8093","real"
"8094","pseudo"
"8095","real"
"8096","real"
"8097","pseudo"
"8098","pseudo"
"8099","pseudo"
"8100","real"
"8101","real"
"8102","pseudo"
"8103","pseudo"
"8104","pseudo"
"8105","real"
"8106","pseudo"
"8107","real"
"8108","pseudo"
"8109","pseudo"
"8110","pseudo"
"8111","pseudo"
"8112","real"
"8113","pseudo"
"8114","pseudo"
"8115","pseudo"
"8116","real"
"8117","real"
"8118","pseudo"
"8119","real"
"8120","pseudo"
"8121","real"
"8122","pseudo"
"8123","real"
"8124","pseudo"
"8125","pseudo"
"8126","pseudo"
"8127","pseudo"
"8128","pseudo"
"8129","pseudo"
"8130","pseudo"
"8131","real"
"8132","real"
"8133","pseudo"
"8134","pseudo"
"8135","real"
"8136","real"
"8137","real"
"8138","real"
"8139","pseudo"
"8140","real"
"8141","pseudo"
"8142","real"
"8143","pseudo"
"8144","real"
"8145","pseudo"
"8146","real"
"8147","pseudo"
"8148","real"
"8149","pseudo"
"8150","real"
"8151","real"
"8152","pseudo"
"8153","real"
"8154","real"
"8155","real"
"8156","real"
"8157","pseudo"
"8158","real"
"8159","real"
"8160","pseudo"
"8161","pseudo"
"8162","pseudo"
"8163","real"
"8164","pseudo"
"8165","pseudo"
"8166","pseudo"
"8167","real"
"8168","real"
"8169","pseudo"
"8170","real"
"8171","pseudo"
"8172","pseudo"
"8173","pseudo"
"8174","real"
"8175","real"
"8176","pseudo"
"8177","real"
"8178","pseudo"
"8179","real"
"8180","real"
"8181","real"
"8182","pseudo"
"8183","real"
"8184","pseudo"
"8185","real"
"8186","real"
"8187","pseudo"
"8188","real"
"8189","pseudo"
"8190","pseudo"
"8191","real"
"8192","real"
"8193","real"
"8194","real"
"8195","pseudo"
"8196","real"
"8197","real"
"8198","real"
"8199","real"
"8200","pseudo"
"8201","pseudo"
"8202","pseudo"
"8203","real"
"8204","pseudo"
"8205","real"
"8206","real"
"8207","pseudo"
"8208","pseudo"
"8209","real"
"8210","pseudo"
"8211","pseudo"
"8212","real"
"8213","pseudo"
"8214","real"
"8215","pseudo"
"8216","real"
"8217","pseudo"
"8218","pseudo"
"8219","real"
"8220","pseudo"
"8221","real"
"8222","real"
"8223","real"
"8224","pseudo"
"8225","pseudo"
"8226","real"
"8227","pseudo"
"8228","pseudo"
"8229","pseudo"
"8230","real"
"8231","real"
"8232","real"
"8233","pseudo"
"8234","pseudo"
"8235","pseudo"
"8236","pseudo"
"8237","pseudo"
"8238","pseudo"
"8239","real"
"8240","pseudo"
"8241","real"
"8242","pseudo"
"8243","pseudo"
"8244","pseudo"
"8245","real"
"8246","pseudo"
"8247","real"
"8248","real"
"8249","real"
"8250","pseudo"
"8251","pseudo"
"8252","pseudo"
"8253","real"
"8254","real"
"8255","pseudo"
"8256","pseudo"
"8257","real"
"8258","pseudo"
"8259","real"
"8260","real"
"8261","real"
"8262","real"
"8263","real"
"8264","pseudo"
"8265","real"
"8266","real"
"8267","real"
"8268","real"
"8269","real"
"8270","real"
"8271","real"
"8272","pseudo"
"8273","real"
"8274","pseudo"
"8275","real"
"8276","pseudo"
"8277","real"
"8278","pseudo"
"8279","real"
"8280","real"
"8281","real"
"8282","real"
"8283","pseudo"
"8284","pseudo"
"8285","pseudo"
"8286","real"
"8287","pseudo"
"8288","real"
"8289","pseudo"
"8290","real"
"8291","pseudo"
"8292","real"
"8293","real"
"8294","real"
"8295","pseudo"
"8296","real"
"8297","pseudo"
"8298","pseudo"
"8299","pseudo"
"8300","pseudo"
"8301","pseudo"
"8302","pseudo"
"8303","pseudo"
"8304","real"
"8305","pseudo"
"8306","real"
"8307","pseudo"
"8308","real"
"8309","pseudo"
"8310","real"
"8311","real"
"8312","pseudo"
"8313","pseudo"
"8314","pseudo"
"8315","pseudo"
"8316","real"
"8317","pseudo"
"8318","real"
"8319","real"
"8320","pseudo"
"8321","pseudo"
"8322","real"
"8323","pseudo"
"8324","real"
"8325","real"
"8326","pseudo"
"8327","pseudo"
"8328","pseudo"
"8329","real"
"8330","pseudo"
"8331","real"
"8332","pseudo"
"8333","pseudo"
"8334","real"
"8335","real"
"8336","pseudo"
"8337","real"
"8338","pseudo"
"8339","pseudo"
"8340","real"
"8341","real"
"8342","real"
"8343","pseudo"
"8344","pseudo"
"8345","pseudo"
"8346","pseudo"
"8347","real"
"8348","real"
"8349","real"
"8350","pseudo"
"8351","real"
"8352","pseudo"
"8353","pseudo"
"8354","pseudo"
"8355","pseudo"
"8356","real"
"8357","real"
"8358","real"
"8359","real"
"8360","real"
"8361","pseudo"
"8362","real"
"8363","real"
"8364","pseudo"
"8365","real"
"8366","pseudo"
"8367","real"
"8368","pseudo"
"8369","real"
"8370","real"
"8371","real"
"8372","real"
"8373","real"
"8374","real"
"8375","real"
"8376","pseudo"
"8377","real"
"8378","pseudo"
"8379","pseudo"
"8380","real"
"8381","real"
"8382","pseudo"
"8383","pseudo"
"8384","real"
"8385","pseudo"
"8386","pseudo"
"8387","real"
"8388","real"
"8389","real"
"8390","real"
"8391","pseudo"
"8392","pseudo"
"8393","real"
"8394","pseudo"
"8395","pseudo"
"8396","pseudo"
"8397","real"
"8398","pseudo"
"8399","real"
"8400","pseudo"
"8401","pseudo"
"8402","real"
"8403","real"
"8404","real"
"8405","pseudo"
"8406","real"
"8407","pseudo"
"8408","pseudo"
"8409","real"
"8410","real"
"8411","real"
"8412","pseudo"
"8413","real"
"8414","pseudo"
"8415","real"
"8416","real"
"8417","pseudo"
"8418","real"
"8419","pseudo"
"8420","real"
"8421","pseudo"
"8422","real"
"8423","pseudo"
"8424","real"
"8425","pseudo"
"8426","real"
"8427","real"
"8428","pseudo"
"8429","real"
"8430","real"
"8431","real"
"8432","real"
"8433","real"
"8434","pseudo"
"8435","pseudo"
"8436","pseudo"
"8437","pseudo"
"8438","real"
"8439","pseudo"
"8440","real"
"8441","real"
"8442","pseudo"
"8443","real"
"8444","pseudo"
"8445","real"
"8446","pseudo"
"8447","pseudo"
"8448","real"
"8449","pseudo"
"8450","pseudo"
"8451","real"
"8452","real"
"8453","real"
"8454","pseudo"
"8455","pseudo"
"8456","pseudo"
"8457","pseudo"
"8458","pseudo"
"8459","real"
"8460","pseudo"
"8461","real"
"8462","real"
"8463","real"
"8464","pseudo"
"8465","pseudo"
"8466","real"
"8467","pseudo"
"8468","pseudo"
"8469","pseudo"
"8470","pseudo"
"8471","real"
"8472","pseudo"
"8473","pseudo"
"8474","pseudo"
"8475","real"
"8476","real"
"8477","real"
"8478","pseudo"
"8479","real"
"8480","pseudo"
"8481","real"
"8482","pseudo"
"8483","real"
"8484","real"
"8485","pseudo"
"8486","real"
"8487","real"
"8488","pseudo"
"8489","pseudo"
"8490","pseudo"
"8491","pseudo"
"8492","pseudo"
"8493","real"
"8494","real"
"8495","real"
"8496","pseudo"
"8497","real"
"8498","pseudo"
"8499","pseudo"
"8500","real"
"8501","pseudo"
"8502","real"
"8503","real"
"8504","pseudo"
"8505","real"
"8506","pseudo"
"8507","real"
"8508","real"
"8509","pseudo"
"8510","pseudo"
"8511","pseudo"
"8512","real"
"8513","pseudo"
"8514","real"
"8515","real"
"8516","pseudo"
"8517","real"
"8518","pseudo"
"8519","real"
"8520","real"
"8521","pseudo"
"8522","pseudo"
"8523","real"
"8524","real"
"8525","pseudo"
"8526","pseudo"
"8527","pseudo"
"8528","pseudo"
"8529","pseudo"
"8530","pseudo"
"8531","real"
"8532","pseudo"
"8533","real"
"8534","pseudo"
"8535","pseudo"
"8536","real"
"8537","pseudo"
"8538","real"
"8539","real"
"8540","pseudo"
"8541","pseudo"
"8542","real"
"8543","real"
"8544","pseudo"
"8545","pseudo"
"8546","pseudo"
"8547","pseudo"
"8548","real"
"8549","pseudo"
"8550","pseudo"
"8551","real"
"8552","pseudo"
"8553","real"
"8554","real"
"8555","pseudo"
"8556","real"
"8557","pseudo"
"8558","real"
"8559","pseudo"
"8560","real"
"8561","real"
"8562","real"
"8563","pseudo"
"8564","real"
"8565","pseudo"
"8566","real"
"8567","real"
"8568","real"
"8569","pseudo"
"8570","pseudo"
"8571","real"
"8572","real"
"8573","real"
"8574","pseudo"
"8575","pseudo"
"8576","pseudo"
"8577","real"
"8578","real"
"8579","pseudo"
"8580","pseudo"
"8581","pseudo"
"8582","real"
"8583","pseudo"
"8584","real"
"8585","pseudo"
"8586","pseudo"
"8587","real"
"8588","real"
"8589","pseudo"
"8590","real"
"8591","real"
"8592","real"
"8593","real"
"8594","real"
"8595","real"
"8596","real"
"8597","pseudo"
"8598","real"
"8599","pseudo"
"8600","pseudo"
"8601","real"
"8602","pseudo"
"8603","real"
"8604","real"
"8605","real"
"8606","real"
"8607","pseudo"
"8608","real"
"8609","real"
"8610","pseudo"
"8611","pseudo"
"8612","real"
"8613","pseudo"
"8614","real"
"8615","real"
"8616","real"
"8617","real"
"8618","real"
"8619","real"
"8620","real"
"8621","pseudo"
"8622","pseudo"
"8623","real"
"8624","pseudo"
"8625","pseudo"
"8626","real"
"8627","pseudo"
"8628","pseudo"
"8629","real"
"8630","real"
"8631","real"
"8632","real"
"8633","pseudo"
"8634","pseudo"
"8635","real"
"8636","pseudo"
"8637","pseudo"
"8638","real"
"8639","pseudo"
"8640","pseudo"
"8641","pseudo"
"8642","real"
"8643","pseudo"
"8644","real"
"8645","pseudo"
"8646","pseudo"
"8647","real"
"8648","pseudo"
"8649","real"
"8650","pseudo"
"8651","pseudo"
"8652","pseudo"
"8653","pseudo"
"8654","pseudo"
"8655","real"
"8656","real"
"8657","real"
"8658","real"
"8659","real"
"8660","real"
"8661","pseudo"
"8662","pseudo"
"8663","real"
"8664","pseudo"
"8665","pseudo"
"8666","pseudo"
"8667","pseudo"
"8668","real"
"8669","pseudo"
"8670","pseudo"
"8671","real"
"8672","real"
"8673","pseudo"
"8674","real"
"8675","real"
"8676","pseudo"
"8677","real"
"8678","pseudo"
"8679","pseudo"
"8680","pseudo"
"8681","real"
"8682","pseudo"
"8683","real"
"8684","real"
"8685","pseudo"
"8686","pseudo"
"8687","real"
"8688","pseudo"
"8689","real"
"8690","pseudo"
"8691","pseudo"
"8692","real"
"8693","pseudo"
"8694","pseudo"
"8695","pseudo"
"8696","real"
"8697","pseudo"
"8698","real"
"8699","real"
"8700","real"
"8701","real"
"8702","real"
"8703","pseudo"
"8704","real"
"8705","pseudo"
"8706","real"
"8707","real"
"8708","real"
"8709","pseudo"
"8710","pseudo"
"8711","real"
"8712","pseudo"
"8713","pseudo"
"8714","real"
"8715","pseudo"
"8716","real"
"8717","real"
"8718","pseudo"
"8719","pseudo"
"8720","pseudo"
"8721","real"
"8722","pseudo"
"8723","pseudo"
"8724","pseudo"
"8725","real"
"8726","pseudo"
"8727","pseudo"
"8728","pseudo"
"8729","pseudo"
"8730","real"
"8731","real"
"8732","pseudo"
"8733","real"
"8734","pseudo"
"8735","pseudo"
"8736","pseudo"
"8737","real"
"8738","real"
"8739","pseudo"
"8740","real"
"8741","real"
"8742","real"
"8743","real"
"8744","real"
"8745","real"
"8746","pseudo"
"8747","real"
"8748","real"
"8749","real"
"8750","real"
"8751","pseudo"
"8752","real"
"8753","real"
"8754","pseudo"
"8755","pseudo"
"8756","pseudo"
"8757","real"
"8758","real"
"8759","real"
"8760","pseudo"
"8761","real"
"8762","pseudo"
"8763","real"
"8764","real"
"8765","pseudo"
"8766","real"
"8767","real"
"8768","real"
"8769","pseudo"
"8770","real"
"8771","pseudo"
"8772","pseudo"
"8773","real"
"8774","real"
"8775","pseudo"
"8776","pseudo"
"8777","pseudo"
"8778","pseudo"
"8779","real"
"8780","pseudo"
"8781","pseudo"
"8782","real"
"8783","pseudo"
"8784","pseudo"
"8785","real"
"8786","pseudo"
"8787","pseudo"
"8788","real"
"8789","pseudo"
"8790","pseudo"
"8791","pseudo"
"8792","pseudo"
"8793","pseudo"
"8794","real"
"8795","pseudo"
"8796","pseudo"
"8797","real"
"8798","real"
"8799","real"
"8800","real"
"8801","pseudo"
"8802","pseudo"
"8803","pseudo"
"8804","pseudo"
"8805","pseudo"
"8806","pseudo"
"8807","real"
"8808","pseudo"
"8809","pseudo"
"8810","real"
"8811","real"
"8812","pseudo"
"8813","pseudo"
"8814","pseudo"
"8815","pseudo"
"8816","real"
"8817","pseudo"
"8818","real"
"8819","real"
"8820","real"
"8821","real"
"8822","real"
"8823","pseudo"
"8824","pseudo"
"8825","pseudo"
"8826","pseudo"
"8827","real"
"8828","pseudo"
"8829","real"
"8830","real"
"8831","pseudo"
"8832","real"
"8833","pseudo"
"8834","pseudo"
"8835","real"
"8836","real"
"8837","pseudo"
"8838","real"
"8839","real"
"8840","real"
"8841","real"
"8842","real"
"8843","pseudo"
"8844","real"
"8845","pseudo"
"8846","pseudo"
"8847","real"
"8848","pseudo"
"8849","real"
"8850","pseudo"
"8851","real"
"8852","real"
"8853","pseudo"
"8854","pseudo"
"8855","real"
"8856","real"
"8857","pseudo"
"8858","pseudo"
"8859","pseudo"
"8860","real"
"8861","pseudo"
"8862","real"
"8863","real"
"8864","real"
"8865","real"
"8866","pseudo"
"8867","pseudo"
"8868","real"
"8869","pseudo"
"8870","real"
"8871","real"
"8872","pseudo"
"8873","pseudo"
"8874","pseudo"
"8875","pseudo"
"8876","real"
"8877","real"
"8878","pseudo"
"8879","real"
"8880","pseudo"
"8881","pseudo"
"8882","pseudo"
"8883","real"
"8884","real"
"8885","real"
"8886","real"
"8887","pseudo"
"8888","pseudo"
"8889","pseudo"
"8890","real"
"8891","real"
"8892","real"
"8893","pseudo"
"8894","real"
"8895","real"
"8896","real"
"8897","pseudo"
"8898","real"
"8899","real"
"8900","pseudo"
"8901","pseudo"
"8902","real"
"8903","real"
"8904","pseudo"
"8905","pseudo"
"8906","pseudo"
"8907","pseudo"
"8908","pseudo"
"8909","real"
"8910","pseudo"
"8911","real"
"8912","pseudo"
"8913","pseudo"
"8914","pseudo"
"8915","real"
"8916","pseudo"
"8917","pseudo"
"8918","pseudo"
"8919","pseudo"
"8920","pseudo"
"8921","real"
"8922","real"
"8923","pseudo"
"8924","real"
"8925","pseudo"
"8926","pseudo"
"8927","real"
"8928","pseudo"
"8929","pseudo"
"8930","real"
"8931","real"
"8932","real"
"8933","real"
"8934","pseudo"
"8935","pseudo"
"8936","real"
"8937","real"
"8938","pseudo"
"8939","pseudo"
"8940","real"
"8941","pseudo"
"8942","pseudo"
"8943","real"
"8944","pseudo"
"8945","pseudo"
"8946","real"
"8947","pseudo"
"8948","pseudo"
"8949","pseudo"
"8950","real"
"8951","pseudo"
"8952","pseudo"
"8953","pseudo"
"8954","real"
"8955","pseudo"
"8956","real"
"8957","pseudo"
"8958","pseudo"
"8959","pseudo"
"8960","real"
"8961","real"
"8962","real"
"8963","pseudo"
"8964","real"
"8965","real"
"8966","pseudo"
"8967","real"
"8968","real"
"8969","real"
"8970","real"
"8971","pseudo"
"8972","pseudo"
"8973","pseudo"
"8974","real"
"8975","real"
"8976","real"
"8977","real"
"8978","real"
"8979","real"
"8980","pseudo"
"8981","pseudo"
"8982","real"
"8983","real"
"8984","pseudo"
"8985","pseudo"
"8986","real"
"8987","real"
"8988","real"
"8989","real"
"8990","real"
"8991","real"
"8992","real"
"8993","real"
"8994","pseudo"
"8995","real"
"8996","pseudo"
"8997","pseudo"
"8998","real"
"8999","real"
"9000","real"
"9001","pseudo"
"9002","pseudo"
"9003","pseudo"
"9004","real"
"9005","real"
"9006","real"
"9007","real"
"9008","pseudo"
"9009","real"
"9010","pseudo"
"9011","pseudo"
"9012","real"
"9013","pseudo"
"9014","pseudo"
"9015","real"
"9016","pseudo"
"9017","real"
"9018","pseudo"
"9019","real"
"9020","real"
"9021","pseudo"
"9022","real"
"9023","real"
"9024","pseudo"
"9025","real"
"9026","real"
"9027","pseudo"
"9028","pseudo"
"9029","pseudo"
"9030","pseudo"
"9031","real"
"9032","real"
"9033","real"
"9034","real"
"9035","real"
"9036","pseudo"
"9037","real"
"9038","pseudo"
"9039","pseudo"
"9040","real"
"9041","real"
"9042","pseudo"
"9043","pseudo"
"9044","pseudo"
"9045","real"
"9046","pseudo"
"9047","pseudo"
"9048","pseudo"
"9049","pseudo"
"9050","real"
"9051","real"
"9052","real"
"9053","pseudo"
"9054","pseudo"
"9055","real"
"9056","real"
"9057","pseudo"
"9058","real"
"9059","pseudo"
"9060","real"
"9061","pseudo"
"9062","real"
"9063","real"
"9064","real"
"9065","real"
"9066","pseudo"
"9067","real"
"9068","real"
"9069","pseudo"
"9070","real"
"9071","pseudo"
"9072","pseudo"
"9073","real"
"9074","pseudo"
"9075","real"
"9076","real"
"9077","real"
"9078","real"
"9079","pseudo"
"9080","pseudo"
"9081","pseudo"
"9082","real"
"9083","real"
"9084","pseudo"
"9085","pseudo"
"9086","pseudo"
"9087","real"
"9088","pseudo"
"9089","real"
"9090","pseudo"
"9091","real"
"9092","pseudo"
"9093","pseudo"
"9094","pseudo"
"9095","pseudo"
"9096","pseudo"
"9097","real"
"9098","real"
"9099","real"
"9100","pseudo"
"9101","real"
"9102","real"
"9103","pseudo"
"9104","pseudo"
"9105","real"
"9106","real"
"9107","real"
"9108","pseudo"
"9109","pseudo"
"9110","pseudo"
"9111","real"
"9112","pseudo"
"9113","real"
"9114","real"
"9115","real"
"9116","real"
"9117","pseudo"
"9118","pseudo"
"9119","pseudo"
"9120","pseudo"
"9121","real"
"9122","pseudo"
"9123","real"
"9124","pseudo"
"9125","pseudo"
"9126","pseudo"
"9127","real"
"9128","pseudo"
"9129","pseudo"
"9130","real"
"9131","pseudo"
"9132","pseudo"
"9133","real"
"9134","real"
"9135","real"
"9136","pseudo"
"9137","real"
"9138","pseudo"
"9139","pseudo"
"9140","pseudo"
"9141","pseudo"
"9142","real"
"9143","pseudo"
"9144","real"
"9145","real"
"9146","pseudo"
"9147","real"
"9148","real"
"9149","pseudo"
"9150","real"
"9151","real"
"9152","pseudo"
"9153","pseudo"
"9154","pseudo"
"9155","pseudo"
"9156","real"
"9157","pseudo"
"9158","real"
"9159","real"
"9160","pseudo"
"9161","real"
"9162","real"
"9163","real"
"9164","pseudo"
"9165","real"
"9166","real"
"9167","real"
"9168","pseudo"
"9169","pseudo"
"9170","real"
"9171","real"
"9172","pseudo"
"9173","real"
"9174","real"
"9175","real"
"9176","pseudo"
"9177","pseudo"
"9178","real"
"9179","pseudo"
"9180","real"
"9181","pseudo"
"9182","real"
"9183","pseudo"
"9184","real"
"9185","pseudo"
"9186","pseudo"
"9187","real"
"9188","real"
"9189","real"
"9190","pseudo"
"9191","pseudo"
"9192","pseudo"
"9193","pseudo"
"9194","real"
"9195","pseudo"
"9196","pseudo"
"9197","real"
"9198","real"
"9199","real"
"9200","pseudo"
"9201","real"
"9202","pseudo"
"9203","real"
"9204","real"
"9205","pseudo"
"9206","real"
"9207","real"
"9208","pseudo"
"9209","real"
"9210","pseudo"
"9211","pseudo"
"9212","pseudo"
"9213","pseudo"
"9214","pseudo"
"9215","pseudo"
"9216","pseudo"
"9217","pseudo"
"9218","real"
"9219","pseudo"
"9220","pseudo"
"9221","real"
"9222","real"
"9223","real"
"9224","pseudo"
"9225","real"
"9226","pseudo"
"9227","pseudo"
"9228","real"
"9229","real"
"9230","pseudo"
"9231","real"
"9232","pseudo"
"9233","real"
"9234","pseudo"
"9235","pseudo"
"9236","real"
"9237","real"
"9238","pseudo"
"9239","pseudo"
"9240","pseudo"
"9241","real"
"9242","real"
"9243","real"
"9244","real"
"9245","pseudo"
"9246","pseudo"
"9247","pseudo"
"9248","pseudo"
"9249","pseudo"
"9250","real"
"9251","real"
"9252","real"
"9253","real"
"9254","real"
"9255","real"
"9256","pseudo"
"9257","real"
"9258","real"
"9259","pseudo"
"9260","pseudo"
"9261","pseudo"
"9262","real"
"9263","pseudo"
"9264","pseudo"
